name,date,hour,capacity,num_users,traffic,traffic_class
Amager Strand,2018-05-01,0,0.0,0.0,,Busy
Amager Strand,2018-05-01,1,0.0,0.0,,Busy
Amager Strand,2018-05-01,2,0.0,0.0,,Busy
Amager Strand,2018-05-01,3,0.0,0.0,,Busy
Amager Strand,2018-05-01,4,0.0,0.0,,Busy
Amager Strand,2018-05-01,5,0.0,0.0,,Busy
Amager Strand,2018-05-01,6,0.0,0.0,,Busy
Amager Strand,2018-05-01,7,0.0,0.0,,Busy
Amager Strand,2018-05-01,8,0.0,0.0,,Busy
Amager Strand,2018-05-01,9,0.0,0.0,,Busy
Amager Strand,2018-05-01,10,0.0,0.0,,Busy
Amager Strand,2018-05-01,11,0.0,0.0,,Busy
Amager Strand,2018-05-01,12,0.0,0.0,,Busy
Amager Strand,2018-05-01,13,0.0,0.0,,Busy
Amager Strand,2018-05-01,14,0.0,0.0,,Busy
Amager Strand,2018-05-01,15,0.0,0.0,,Busy
Amager Strand,2018-05-01,16,0.0,0.0,,Busy
Amager Strand,2018-05-01,17,0.0,0.0,,Busy
Amager Strand,2018-05-01,18,0.0,0.0,,Busy
Amager Strand,2018-05-01,19,0.0,0.0,,Busy
Amager Strand,2018-05-01,20,0.0,0.0,,Busy
Amager Strand,2018-05-01,21,0.0,0.0,,Busy
Amager Strand,2018-05-01,22,0.0,0.0,,Busy
Amager Strand,2018-05-01,23,0.0,0.0,,Busy
Amager Strand,2018-05-02,0,0.0,0.0,,Busy
Amager Strand,2018-05-02,2,0.0,0.0,,Busy
Amager Strand,2018-05-02,3,0.0,0.0,,Busy
Amager Strand,2018-05-02,4,0.0,0.0,,Busy
Amager Strand,2018-05-02,5,0.0,0.0,,Busy
Amager Strand,2018-05-02,6,0.0,0.0,,Busy
Amager Strand,2018-05-02,7,0.0,0.0,,Busy
Amager Strand,2018-05-02,8,0.0,0.0,,Busy
Amager Strand,2018-05-02,9,0.0,0.0,,Busy
Amager Strand,2018-05-02,10,0.0,0.0,,Busy
Amager Strand,2018-05-02,11,0.0,0.0,,Busy
Amager Strand,2018-05-02,12,0.0,0.0,,Busy
Amager Strand,2018-05-02,13,0.0,0.0,,Busy
Amager Strand,2018-05-02,14,0.0,0.0,,Busy
Amager Strand,2018-05-02,15,0.0,0.0,,Busy
Amager Strand,2018-05-02,16,0.0,0.0,,Busy
Amager Strand,2018-05-02,17,0.0,0.0,,Busy
Amager Strand,2018-05-02,18,0.0,0.0,,Busy
Amager Strand,2018-05-02,19,0.0,0.0,,Busy
Amager Strand,2018-05-02,20,0.0,0.0,,Busy
Amager Strand,2018-05-02,21,0.0,0.0,,Busy
Amager Strand,2018-05-02,22,0.0,0.0,,Busy
Amager Strand,2018-05-02,23,0.0,0.0,,Busy
Amager Strand,2018-05-03,0,0.0,0.0,,Busy
Amager Strand,2018-05-03,1,0.0,0.0,,Busy
Amager Strand,2018-05-03,4,0.0,0.0,,Busy
Amager Strand,2018-05-03,5,0.0,0.0,,Busy
Amager Strand,2018-05-03,6,0.0,0.0,,Busy
Amager Strand,2018-05-03,7,0.0,0.0,,Busy
Amager Strand,2018-05-03,8,0.0,0.0,,Busy
Amager Strand,2018-05-03,9,0.0,0.0,,Busy
Amager Strand,2018-05-03,10,0.0,0.0,,Busy
Amager Strand,2018-05-03,11,0.0,0.0,,Busy
Amager Strand,2018-05-03,12,0.0,0.0,,Busy
Amager Strand,2018-05-03,13,0.0,0.0,,Busy
Amager Strand,2018-05-03,14,0.0,0.0,,Busy
Amager Strand,2018-05-03,15,0.0,0.0,,Busy
Amager Strand,2018-05-03,16,0.0,0.0,,Busy
Amager Strand,2018-05-03,17,0.0,0.0,,Busy
Amager Strand,2018-05-03,18,0.0,0.0,,Busy
Amager Strand,2018-05-03,19,0.0,0.0,,Busy
Amager Strand,2018-05-03,20,0.0,0.0,,Busy
Amager Strand,2018-05-03,21,0.0,0.0,,Busy
Amager Strand,2018-05-03,22,0.0,0.0,,Busy
Amager Strand,2018-05-03,23,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,0,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,1,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,2,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,3,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,4,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,5,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,6,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,7,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,8,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,9,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,10,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,11,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,12,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,13,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,14,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,15,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,16,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,17,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,18,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,19,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,20,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,21,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,22,0.0,0.0,,Busy
Amager Strandpark,2018-05-01,23,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,0,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,2,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,3,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,4,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,5,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,6,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,7,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,8,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,9,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,10,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,11,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,12,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,13,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,14,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,15,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,16,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,17,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,18,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,19,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,20,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,21,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,22,0.0,0.0,,Busy
Amager Strandpark,2018-05-02,23,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,0,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,1,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,4,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,5,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,6,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,7,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,8,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,9,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,10,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,11,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,12,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,13,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,14,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,15,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,16,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,17,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,18,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,19,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,20,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,21,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,22,0.0,0.0,,Busy
Amager Strandpark,2018-05-03,23,0.0,0.0,,Busy
Amagertorv,2018-05-01,0,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,1,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,2,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,3,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,4,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,5,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,6,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,7,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,8,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-01,9,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,10,7.0,4.0,0.5714285714285714,Getting busy
Amagertorv,2018-05-01,11,7.0,3.0,0.42857142857142855,Free
Amagertorv,2018-05-01,12,7.0,5.0,0.7142857142857143,Getting busy
Amagertorv,2018-05-01,13,7.0,7.0,1.0,Busy
Amagertorv,2018-05-01,14,7.0,3.0,0.42857142857142855,Free
Amagertorv,2018-05-01,15,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-01,16,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-01,17,7.0,4.0,0.5714285714285714,Getting busy
Amagertorv,2018-05-01,18,7.0,5.0,0.7142857142857143,Getting busy
Amagertorv,2018-05-01,19,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,20,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,21,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,22,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-01,23,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,0,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,2,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,3,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,4,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,5,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,6,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,7,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-02,8,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-02,9,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-02,10,7.0,3.0,0.42857142857142855,Free
Amagertorv,2018-05-02,11,7.0,2.0,0.2857142857142857,Free
Amagertorv,2018-05-02,12,7.0,4.0,0.5714285714285714,Getting busy
Amagertorv,2018-05-02,13,7.0,7.0,1.0,Busy
Amagertorv,2018-05-02,14,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-02,15,7.0,7.0,1.0,Busy
Amagertorv,2018-05-02,16,7.0,2.0,0.2857142857142857,Free
Amagertorv,2018-05-02,17,7.0,2.0,0.2857142857142857,Free
Amagertorv,2018-05-02,18,7.0,3.0,0.42857142857142855,Free
Amagertorv,2018-05-02,19,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,20,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-02,21,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,22,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-02,23,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,0,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,1,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,4,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,5,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,6,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-03,7,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-03,8,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-03,9,7.0,1.0,0.14285714285714285,Free
Amagertorv,2018-05-03,10,7.0,2.0,0.2857142857142857,Free
Amagertorv,2018-05-03,11,7.0,4.0,0.5714285714285714,Getting busy
Amagertorv,2018-05-03,12,7.0,3.0,0.42857142857142855,Free
Amagertorv,2018-05-03,13,7.0,3.0,0.42857142857142855,Free
Amagertorv,2018-05-03,14,7.0,3.0,0.42857142857142855,Free
Amagertorv,2018-05-03,15,7.0,6.0,0.8571428571428571,Busy
Amagertorv,2018-05-03,16,7.0,3.0,0.42857142857142855,Free
Amagertorv,2018-05-03,17,7.0,3.0,0.42857142857142855,Free
Amagertorv,2018-05-03,18,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,19,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,20,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,21,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,22,7.0,0.0,0.0,Completely free
Amagertorv,2018-05-03,23,7.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,0,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,1,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,2,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,3,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,4,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,5,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,6,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,7,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,8,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,9,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,10,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,11,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,12,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,13,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,14,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,15,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,16,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,17,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,18,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,19,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,20,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,21,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,22,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-01,23,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,0,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,2,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,3,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,4,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,5,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,6,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,7,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,8,2.0,1.0,0.5,Getting busy
Amalie Garden,2018-05-02,9,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,10,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,11,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,12,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,13,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,14,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,15,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,16,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,17,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,18,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,19,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,20,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,21,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,22,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-02,23,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,0,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,1,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,4,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,5,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,6,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,7,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,8,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,9,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,10,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,11,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,12,2.0,2.0,1.0,Busy
Amalie Garden,2018-05-03,13,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,14,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,15,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,16,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,17,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,18,2.0,1.0,0.5,Getting busy
Amalie Garden,2018-05-03,19,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,20,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,21,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,22,2.0,0.0,0.0,Completely free
Amalie Garden,2018-05-03,23,2.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,0,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,1,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,2,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,3,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,4,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,5,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,6,4.0,1.0,0.25,Free
Amalienborg,2018-05-01,7,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,8,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,9,4.0,2.0,0.5,Getting busy
Amalienborg,2018-05-01,10,4.0,2.0,0.5,Getting busy
Amalienborg,2018-05-01,11,4.0,2.0,0.5,Getting busy
Amalienborg,2018-05-01,12,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,13,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,14,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,15,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,16,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,17,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,18,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,19,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,20,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,21,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,22,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-01,23,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,0,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,2,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,3,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,4,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,5,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,6,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,7,4.0,1.0,0.25,Free
Amalienborg,2018-05-02,8,4.0,1.0,0.25,Free
Amalienborg,2018-05-02,9,4.0,1.0,0.25,Free
Amalienborg,2018-05-02,10,4.0,4.0,1.0,Busy
Amalienborg,2018-05-02,11,4.0,1.0,0.25,Free
Amalienborg,2018-05-02,12,4.0,1.0,0.25,Free
Amalienborg,2018-05-02,13,4.0,1.0,0.25,Free
Amalienborg,2018-05-02,14,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,15,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,16,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,17,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,18,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,19,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,20,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,21,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,22,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-02,23,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,0,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,1,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,4,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,5,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,6,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,7,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,8,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,9,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,10,4.0,3.0,0.75,Getting busy
Amalienborg,2018-05-03,11,4.0,1.0,0.25,Free
Amalienborg,2018-05-03,12,4.0,1.0,0.25,Free
Amalienborg,2018-05-03,13,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,14,4.0,2.0,0.5,Getting busy
Amalienborg,2018-05-03,15,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,16,4.0,1.0,0.25,Free
Amalienborg,2018-05-03,17,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,18,4.0,1.0,0.25,Free
Amalienborg,2018-05-03,19,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,20,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,21,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,22,4.0,0.0,0.0,Completely free
Amalienborg,2018-05-03,23,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,0,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,1,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,2,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,3,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,4,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,5,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,6,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,7,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,8,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,9,4.0,2.0,0.5,Getting busy
Amalienborgmuseet,2018-05-01,10,4.0,2.0,0.5,Getting busy
Amalienborgmuseet,2018-05-01,11,4.0,2.0,0.5,Getting busy
Amalienborgmuseet,2018-05-01,12,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,13,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,14,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,15,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,16,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,17,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,18,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,19,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,20,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,21,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,22,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-01,23,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,0,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,2,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,3,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,4,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,5,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,6,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,7,4.0,1.0,0.25,Free
Amalienborgmuseet,2018-05-02,8,4.0,1.0,0.25,Free
Amalienborgmuseet,2018-05-02,9,4.0,2.0,0.5,Getting busy
Amalienborgmuseet,2018-05-02,10,4.0,4.0,1.0,Busy
Amalienborgmuseet,2018-05-02,11,4.0,2.0,0.5,Getting busy
Amalienborgmuseet,2018-05-02,12,4.0,1.0,0.25,Free
Amalienborgmuseet,2018-05-02,13,4.0,1.0,0.25,Free
Amalienborgmuseet,2018-05-02,14,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,15,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,16,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,17,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,18,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,19,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,20,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,21,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,22,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-02,23,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,0,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,1,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,4,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,5,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,6,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,7,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,8,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,9,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,10,4.0,3.0,0.75,Getting busy
Amalienborgmuseet,2018-05-03,11,4.0,1.0,0.25,Free
Amalienborgmuseet,2018-05-03,12,4.0,1.0,0.25,Free
Amalienborgmuseet,2018-05-03,13,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,14,4.0,2.0,0.5,Getting busy
Amalienborgmuseet,2018-05-03,15,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,16,4.0,1.0,0.25,Free
Amalienborgmuseet,2018-05-03,17,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,18,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,19,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,20,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,21,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,22,4.0,0.0,0.0,Completely free
Amalienborgmuseet,2018-05-03,23,4.0,0.0,0.0,Completely free
Amor Park,2018-05-01,0,1.0,0.0,0.0,Completely free
Amor Park,2018-05-01,1,1.0,0.0,0.0,Completely free
Amor Park,2018-05-01,2,1.0,0.0,0.0,Completely free
Amor Park,2018-05-01,3,1.0,0.0,0.0,Completely free
Amor Park,2018-05-01,4,1.0,0.0,0.0,Completely free
Amor Park,2018-05-01,5,1.0,0.0,0.0,Completely free
Amor Park,2018-05-01,6,1.0,0.0,0.0,Completely free
Amor Park,2018-05-01,7,1.0,0.0,0.0,Completely free
Amor Park,2018-05-01,8,1.0,0.0,0.0,Completely free
